X,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,
,136,YEM-2010-2-416-1,2010,TRUE,Clear,2,5545,4935,Ansarallah - AQAP,5545,5545,Ansarallah - AQAP,1091,1091,Ansarallah,881,881,AQAP,-1,"Agence France Presse, 2010-11-24, 'Qaeda' bombing kills 23 Shiites in Yemen rebel bastion",,,,Tribal leaders,4,al-Jawf governorate,al-Jawf governorate,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,11/24/2010 00:00:00,11/24/2010 00:00:00,12,1,0,11,24,24,15,
,137,YEM-2010-1-784-26,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-08-14,  UPDATE 1-Suspected Qaeda gunmen kill Yemen security officer///BBC Monitoring Middle East, 2010-08-15,Yemen arrests 10 suspected of links to killing of political security official",,,,A security official,1,Laḩij town,Laḩij town (Al-Faruq school in),Laḩij governorate,Al Ḩawţah district,13.056667,44.881944,POINT (44.881944 13.056667),148770,Yemen (North Yemen),678,Middle East,1,1,08/13/2010 00:00:00,08/13/2010 00:00:00,1,0,0,0,1,1,1,
,141,YEM-2010-1-784-36,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-09-23,  About 9,000 civilians flee southern Yemen clashes",,,,"Colonel Mansur Hadi, Security Director of Maifa'ah district",2,Al Ḩawţah town,Al Ḩawţah town (near),Shabwah governorate,Mayf‘ah district,14.383333,47.400000,POINT (47.400000 14.383333),150215,Yemen (North Yemen),678,Middle East,1,1,09/16/2010 00:00:00,09/16/2010 00:00:00,3,0,0,0,3,3,3,
,143,YEM-2012-1-784-119,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-12, New US raid kills 5 Qaeda militants in Yemen: tribe",,,,A tribal chief,2,Al Ḩuşūn village,Al Ḩuşūn village (near),Ma'rib governorate,Ma’rib district,15.473900,45.366911,POINT (45.366911 15.473900),151651,Yemen (North Yemen),678,Middle East,1,1,05/12/2012 00:00:00,05/12/2012 00:00:00,0,5,0,0,5,5,5,
,149,YEM-2012-1-784-102,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-04-29, Qaeda frees 73 Yemen soldiers, 3 suspects killed",,,,A security official,4,al-Jawf governorate,al-Jawf governorate,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,04/29/2012 00:00:00,04/29/2012 00:00:00,0,3,0,0,3,3,3,
,153,YEM-2012-1-784-164,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2012-06-06, UPDATE 1-Thousands of Yemenis caught up in fighting -ICRC",,,,A military source,1,Al-Kawd village,Al-Kawd village,Abyan governorate,Khanfir district,13.088611,45.364722,POINT (45.364722 13.088611),148771,Yemen (North Yemen),678,Middle East,1,1,06/06/2012 00:00:00,06/06/2012 00:00:00,2,0,0,0,2,2,2,
,159,YEM-2011-1-784-106,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2011-08-12, UPDATE 1-Yemen says soldier killed in protest city of Taiz",,,,Officials,1,Al Khāmilah town,Al Khāmilah town,Abyan governorate,Khanfir district,13.124444,45.313889,POINT (45.313889 13.124444),148771,Yemen (North Yemen),678,Middle East,1,1,08/11/2011 00:00:00,08/11/2011 00:00:00,0,10,0,0,10,10,10,
,160,YEM-2011-1-784-98,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-07-26, 12 suspected Qaeda militants killed in south Yemen",,,,A military officer and a local official,1,Al Khāmilah town,Al Khāmilah town,Abyan governorate,Khanfir district,13.124444,45.313889,POINT (45.313889 13.124444),148771,Yemen (North Yemen),678,Middle East,1,2,07/25/2011 00:00:00,07/26/2011 00:00:00,0,7,0,0,7,7,7,
,161,YEM-2011-1-784-104.1,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-08-11, Four Qaeda militants killed in Yemen: official",,,,A local official,2,Zinjibār town,Zinjibār town (Al-Khamla village near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,08/10/2011 00:00:00,08/10/2011 00:00:00,0,2,0,0,2,2,2,
,164,YEM-2011-1-784-169,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-11-13,  Eight Qaeda-linked militants killed in Yemen: govt",,,,Local government official,1,Al-Kawd village,Al-Kawd village,Abyan governorate,Khanfir district,13.088611,45.364722,POINT (45.364722 13.088611),148771,Yemen (North Yemen),678,Middle East,1,1,11/13/2011 00:00:00,11/13/2011 00:00:00,0,5,0,0,5,5,5,
,166,YEM-2011-1-784-143,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-09-21, Drone attack kills 10 Qaeda suspects in south Yemen",,,,Local official,1,Al Maḩfid town,Al Maḩfid town ,Abyan governorate,Al Maḩfid district,14.058469,46.913285,POINT (46.913285 14.058469),150214,Yemen (North Yemen),678,Middle East,1,1,09/21/2011 00:00:00,09/21/2011 00:00:00,0,4,0,0,4,4,4,
,167,YEM-2012-1-784-206,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Associated Press Newswires, 2012-07-24, Yemeni security official says at least 5 al-Qaida fighters killed in overnight air raids",,,,A security official,3,Al Maḩfid district,Al Maḩfid district (Al Maḩfid area),Abyan governorate,Al Maḩfid district,14.018470,46.755958,POINT (46.755958 14.018470),150214,Yemen (North Yemen),678,Middle East,2,2,07/23/2012 00:00:00,07/24/2012 00:00:00,0,5,0,0,5,5,5,
,168,YEM-2011-1-784-80,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-07-03, South Yemen air strikes 'kill two civilians",,,,An official,2,Ja‘ār town,Ja‘ār town (Al-Makhzan area near),Abyan governorate,Khanfir district,13.223003,45.305585,POINT (45.305585 13.223003),148771,Yemen (North Yemen),678,Middle East,1,1,07/03/2011 00:00:00,07/03/2011 00:00:00,0,0,2,0,2,2,2,
,171,YEM-2011-2-416-2,2011,FALSE,Clear,2,5545,4935,Ansarallah - AQAP,5545,5545,Ansarallah - AQAP,1091,1091,Ansarallah,881,881,AQAP,-1,"Agence France Presse, 2011-09-13, Qaeda claims attack on rebels in north Yemen: SITE",,,,AQAP/SITE,1,Al Maţamah town,Al Maţamah town,al-Jawf governorate,Al Maţammah district,16.272954,44.478208,POINT (44.478208 16.272954),153089,Yemen (North Yemen),678,Middle East,1,1,08/15/2011 00:00:00,08/15/2011 00:00:00,1,2,0,0,3,3,3,
,172,YEM-2011-1-784-7,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-01-26, Five dead in attack on Yemen payroll convoy , Reuters News, 2011-01-26, UPDATE 1-Gunmen kill 5 in Yemen robbery, al Qaeda blamed, Agence France Presse, 2011-01-29, Yemen arrests six it says attacked payroll convoy",,,,Police,3,Ash Shiḩr district,Ash Shiḩr district,Ḩaḑramawt governorate,Ash Shiḩr district,14.970208,49.552621,POINT (49.552621 14.970208),150940,Yemen (North Yemen),678,Middle East,1,1,01/26/2011 00:00:00,01/26/2011 00:00:00,0,0,0,0,0,5,0,
,176,YEM-2012-1-784-210,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-08-04, Yemen drone strike kills five Qaeda operatives",,,,A local official,1,Al Qaţn town,Al Qaţn village,Ḩaḑramawt governorate,Al Qaţn district,15.840556,48.455556,POINT (48.455556 15.840556),152377,Yemen (North Yemen),678,Middle East,1,1,08/04/2012 00:00:00,08/04/2012 00:00:00,0,5,0,0,5,5,5,
,177,YEM-2012-1-784-214,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-08-07, Yemen raids kill 13 Qaeda suspects in two days",,,,A local official,1,Al Qaţn town,Al Qaţn village,Ḩaḑramawt governorate,Al Qaţn district,15.840556,48.455556,POINT (48.455556 15.840556),152377,Yemen (North Yemen),678,Middle East,1,1,08/07/2012 00:00:00,08/07/2012 00:00:00,0,3,0,0,3,3,3,
,178,YEM-2012-1-784-51,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-03-20, Yemen army kills 5 Qaeda suspects in south",,,,A local official,2,Zinjibār town,Zinjibār town (Al-Quz near),Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,03/20/2012 00:00:00,03/20/2012 00:00:00,0,5,0,0,5,5,5,
,179,YEM-2010-1-784-55,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-10-20, Suspected Al-Qa'idah members attack Yemeni military convoy in Abyan",,,,A security official,2,Am Salāmīyah town,Am Salāmīyah town (area),Abyan governorate,Lawdar district,13.797426,45.939386,POINT (45.939386 13.797426),149492,Yemen (North Yemen),678,Middle East,1,1,10/16/2010 00:00:00,10/16/2010 00:00:00,1,0,0,0,1,1,1,
,188,YEM-2011-1-784-170,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-11-13,  Eight Qaeda-linked militants killed in Yemen: govt",,,,Local government official,1,Aţ Ţarīyah village,Aţ Ţarīyah village ,Abyan governorate,Lawdar district,13.856362,45.846246,POINT (45.846246 13.856362),149492,Yemen (North Yemen),678,Middle East,1,1,11/13/2011 00:00:00,11/13/2011 00:00:00,0,3,0,0,3,3,3,
,190,YEM-2012-1-784-17,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-01-31, Air raids on Qaeda bases in Yemen kill 15: tribes",,,,A local military official,3,Al Waḑī‘ district,Al Waḑī‘ district (area),Abyan governorate,Al Waḑī‘ district,13.719918,46.012205,POINT (46.012205 13.719918),149493,Yemen (North Yemen),678,Middle East,1,2,01/30/2012 00:00:00,01/31/2012 00:00:00,0,3,0,0,3,3,3,
,191,YEM-2011-1-784-32,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2011-04-25, Two Al-Qa'idah elements killed in Yemen's Baidha'a Province",,,,Yemeni news agency Saba website,3,Az Zāhir district,Az Zāhir district,al-Jawf governorate,Az Zāhir district,16.327560,44.524438,POINT (44.524438 16.327560),153090,Yemen (North Yemen),678,Middle East,1,1,04/25/2011 00:00:00,04/25/2011 00:00:00,2,0,0,0,2,2,2,
,192,YEM-2012-1-784-190,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2012-06-20, Yemen says kills militant who planned bombings",,,,The state news agency Saba,3,Yāf‘a district,Yāf‘a district,Laḩij governorate,Yāf‘a district,13.856656,45.201373,POINT (45.201373 13.856656),149491,Yemen (North Yemen),678,Middle East,1,1,06/19/2012 00:00:00,06/19/2012 00:00:00,0,1,0,0,1,1,1,
,200,YEM-2012-1-784-132,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-16, 13 more killed as south Yemen clashes rage into 5th day",,,,A member of the Popular Resistance Committees/tribal sources,2,Jabal Yūsuf,"Jabal Yūsuf (an area surrounding Jabal Yūsuf, overlooking Lawder town)",Abyan governorate,Lawdar district,13.895373,45.886521,POINT (45.886521 13.895373),149492,Yemen (North Yemen),678,Middle East,1,1,05/16/2012 00:00:00,05/16/2012 00:00:00,2,11,0,0,13,13,13,
,202,YEM-2009-1-784-4,2009,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Newsfile, 2009-12-17,  Yemeni raids net Al-Qa'idah would-be suicide attackers - agency",,,,A security source,3,Arḩab district,Arḩab district,Şan‘ā’ governorate,Arḩab district,15.790939,44.246602,POINT (44.246602 15.790939),152369,Yemen (North Yemen),678,Middle East,1,1,12/17/2009 00:00:00,12/17/2009 00:00:00,0,4,0,0,4,4,4,
,203,YEM-2010-1-784-1,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2010-01-04, Yemen security kills two Qaeda suspects: tribal source",,,,A tribal source,2,Arḩab town,"Arḩab town (near, 40 km north of Sanaa between Al Hanq and Beit Boussan villages)",Şan‘ā’ governorate,Arḩab district,15.916667,44.250000,POINT (44.250000 15.916667),152369,Yemen (North Yemen),678,Middle East,1,1,01/04/2010 00:00:00,01/04/2010 00:00:00,0,0,0,0,0,2,0,
,207,YEM-2011-1-784-113,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-08-23, Six suspected Qaeda gunmen killed in south Yemen",,,,A local official and a witness,2,Shuqrah town,"Shuqrah town (Arkub area, near)",Abyan governorate,Khanfir district,13.356770,45.697085,POINT (45.697085 13.356770),148772,Yemen (North Yemen),678,Middle East,1,1,08/22/2011 00:00:00,08/22/2011 00:00:00,0,6,0,0,6,6,6,
,208,YEM-2011-1-784-116,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-08-24, Six suspected Qaeda militants killed in Yemen: tribes",,,,A tribal source,2,Shuqrah town,"Shuqrah town (Arkub area, near)",Abyan governorate,Khanfir district,13.356770,45.697085,POINT (45.697085 13.356770),148772,Yemen (North Yemen),678,Middle East,1,1,08/24/2011 00:00:00,08/24/2011 00:00:00,0,6,0,0,6,6,6,
,209,YEM-2011-1-784-121,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-08-30, Yemen defence minister escapes blast: military",,,,A military officer,2,Shuqrah town,"Shuqrah town (Arkub area, near)",Abyan governorate,Khanfir district,13.356770,45.697085,POINT (45.697085 13.356770),148772,Yemen (North Yemen),678,Middle East,1,1,08/30/2011 00:00:00,08/30/2011 00:00:00,2,0,0,0,2,2,2,
,210,YEM-2009-1-784-1,2009,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2009-11-03, Top security officers in Yemen province killed / Associated Press Newswires, 2009-11-05, Al-Qaida claims responsibility for Yemen attack",,,,An official /Al-Qaida,3,Al ‘Abr district,Al ‘Abr district (Khashm al-Ayn area),Ḩaḑramawt governorate,Al ‘Abr district,15.938422,47.228796,POINT (47.228796 15.938422),152375,Yemen (North Yemen),678,Middle East,1,1,11/03/2009 00:00:00,11/03/2009 00:00:00,5,0,0,0,5,5,5,
,211,YEM-2012-1-784-151,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-05-28, US drone strike, clashes kill 10 Qaeda fighters in Yemen",,,,Officials and tribesmen,2,Şurm al Manāsiḩ village,Şurm al Manāsiḩ village (area),al-Bayḑā’ governorate,Wald Rabī‘a district,14.579762,44.750219,POINT (44.750219 14.579762),150930,Yemen (North Yemen),678,Middle East,1,1,05/28/2012 00:00:00,05/28/2012 00:00:00,0,5,0,0,5,5,5,
,220,YEM-2010-1-784-8,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-02-16, Yemeni security forces said on alert for Qa'idah attacks in south",,,,Ministry of Interior,3,‘Ataq district,‘Ataq district,Shabwah governorate,‘Ataq district,14.572856,46.831872,POINT (46.831872 14.572856),150934,Yemen (North Yemen),678,Middle East,1,2,02/11/2010 00:00:00,02/16/2010 00:00:00,1,0,0,0,1,1,1,
,221,YEM-2011-1-784-10,2011,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2011-02-16, Suspected Qaeda gunmen kill Yemen intelligence officer",,,,A provincial official,1,Ash Shiḩr town,Ash Shiḩr town,Ḩaḑramawt governorate,Ash Shiḩr district,14.758634,49.606394,POINT (49.606394 14.758634),150940,Yemen (North Yemen),678,Middle East,1,1,02/16/2011 00:00:00,02/16/2011 00:00:00,1,0,0,0,1,1,1,
,222,YEM-2010-1-784-58,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2010-11-09, Suspected Qaeda gunmen kill Yemeni officer",,,,A security official,1,‘Ataq town,‘Ataq town,Shabwah governorate,‘Ataq district,14.537665,46.831868,POINT (46.831868 14.537665),150934,Yemen (North Yemen),678,Middle East,1,1,11/09/2010 00:00:00,11/09/2010 00:00:00,1,0,0,0,1,1,1,
,223,YEM-2010-1-784-6,2010,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2010-01-24, Three Yemeni soldiers gunned down at checkpoint: official //Reuters News, 2010-01-24, UPDATE 1-Three Yemeni soldiers killed in checkpoint attack //Reuters News, 2010-01-25, UPDATE 1-Al Qaeda did checkpoint attack, Yemen official says",,,,A local official,1,‘Ataq town,‘Ataq town,Shabwah governorate,‘Ataq district,14.537665,46.831868,POINT (46.831868 14.537665),150934,Yemen (North Yemen),678,Middle East,1,1,01/24/2010 00:00:00,01/24/2010 00:00:00,3,0,0,0,3,3,3,
,225,YEM-2012-1-784-176,2012,TRUE,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France Presse, 2012-06-13, 'US drone strike' against Qaeda in Yemen kills 9: source",,,,A tribal source,1,‘Azzān town,‘Azzān town,Shabwah governorate,Mayf‘ah district,14.316667,47.450000,POINT (47.450000 14.316667),150215,Yemen (North Yemen),678,Middle East,1,1,06/13/2012 00:00:00,06/13/2012 00:00:00,0,9,0,0,9,9,9,
